,edit_count,sentiment,neg_sentiment
2013-09-21,0.7,-0.16610436346795823,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692985849248037,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416652371486029,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416652371486029,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658206671476365,0.19333333333333333
2013-09-26,0.7,-0.08594072351853053,0.19333333333333333
2013-09-27,0.7,-0.08594072351853053,0.19333333333333333
2013-09-28,0.7333333333333333,-0.0532076069712639,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318635076284409,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808100104332044,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291807363430658,0.10833333333333334
2013-10-02,0.43333333333333335,0.043572898209095004,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905210822820663,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228320767482122,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182587894024672,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967425692964465,0.11574074074074074
2013-10-07,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-08,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-09,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-10,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-11,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-12,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-13,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-14,1.1333333333333333,0.05596742569296447,0.11574074074074074
2013-10-15,1.4,0.07066535938669133,0.12407407407407407
2013-10-16,1.3666666666666667,0.037361071396757047,0.12407407407407407
2013-10-17,1.3666666666666667,0.037361071396757047,0.12407407407407407
2013-10-18,1.8,0.028240996794483254,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132933795112489,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496624809539055,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030222144631084644,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700121182270336,0.22470066970066968
2013-10-23,4.3,-0.04743382074502596,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054097529777911,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054097529777911,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697184842357067,0.2994744253567783
2013-10-27,5.3,-0.12667635861384083,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807981434809375,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902971595539526,0.37401987990223284
2013-10-30,6.7,-0.20667746958107153,0.3943097349746966
2013-10-31,6.966666666666667,-0.2359204096625619,0.4128282534932151
2013-11-01,7.0,-0.2031685732831928,0.39616158682654845
2013-11-02,7.533333333333333,-0.20166033319753318,0.39666663733159896
2013-11-03,7.7,-0.2347226207665792,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931341061337922,0.4369444151093767
2013-11-05,7.8,-0.2178082183600545,0.42064811881308045
2013-11-06,7.866666666666666,-0.2192122544448654,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165614899010263,0.46398145214641384
2013-11-08,8.466666666666667,-0.2601512196187334,0.48962247778743945
2013-11-09,8.6,-0.2601629314347264,0.5062891444541061
2013-11-10,8.866666666666667,-0.26854349076987877,0.5271224777874395
2013-11-11,9.0,-0.284887310864941,0.5521224777874394
2013-11-12,9.1,-0.3178164419224683,0.5854558111207727
2013-11-13,9.766666666666667,-0.3247258014173134,0.6054558111207728
2013-11-14,9.5,-0.33942373511104024,0.5971224777874394
2013-11-15,9.733333333333333,-0.36422122634359433,0.6256939063588681
2013-11-16,9.8,-0.39687645352788997,0.6590272396922014
2013-11-17,9.366666666666667,-0.38775637892561615,0.6385144191793809
2013-11-18,9.433333333333334,-0.404804842009065,0.6489906096555713
2013-11-19,9.466666666666667,-0.38380302228467866,0.6381320237969855
2013-11-20,8.466666666666667,-0.393527052463515,0.6441149297798915
2013-11-21,8.533333333333333,-0.4029060178123087,0.6488768345417962
2013-11-22,8.3,-0.4186859199526082,0.6573082070908158
2013-11-23,8.066666666666666,-0.41596657818648713,0.6568808566634653
2013-11-24,9.3,-0.42829648935189635,0.6794033791859879
2013-11-25,9.5,-0.4311923431622635,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544359050610826,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622395173462728,0.6971595119421207
2013-11-28,9.933333333333334,-0.45151004771480063,0.6922877170703258
2013-11-29,9.666666666666666,-0.4600144245869508,0.6964423064423065
2013-11-30,10.0,-0.4720099178372344,0.7024851914325598
2013-12-01,10.433333333333334,-0.4763105187898067,0.7035963025436709
2013-12-02,10.3,-0.4892832769633479,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887216259719081,0.7104986594460279
2013-12-04,9.7,-0.46367350739053365,0.6813319927793612
2013-12-05,9.566666666666666,-0.502582171378647,0.7013319927793611
2013-12-06,9.833333333333334,-0.4933724574427949,0.6979986594460279
2013-12-07,9.8,-0.5037415009916968,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180792952833643,0.7123576338050023
2013-12-09,9.833333333333334,-0.534794717059341,0.7206909671383356
2013-12-10,9.9,-0.5171062340098689,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106778861838648,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898691365497428,0.6953338242811927
2013-12-13,10.133333333333333,-0.48754942392894984,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084313775160845,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926189415333652,0.7126624678598362
2013-12-16,11.833333333333334,-0.4756324764247978,0.7039668156859232
2013-12-17,13.0,-0.49354038041395387,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967789107527105,0.7312684029875105
2013-12-19,15.2,-0.5113457285053232,0.7389557414888024
2013-12-20,16.1,-0.5080735270533329,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887655299268079,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817900901398969,0.722488505021566
2013-12-23,18.133333333333333,-0.4613883203907771,0.711377393910455
2013-12-24,17.733333333333334,-0.4717779043629004,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735068228017665,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507285021581295,0.7034421729752339
2013-12-27,19.433333333333334,-0.43094062381367315,0.6917755063085674
2013-12-28,19.333333333333332,-0.43716692436235627,0.6946183156731158
2013-12-29,19.066666666666666,-0.4270724187381907,0.6892214902762904
2013-12-30,18.866666666666667,-0.42982628409506074,0.6903011124085442
2013-12-31,18.966666666666665,-0.43745941672056987,0.6947455568529886
2014-01-01,18.9,-0.4227732843463849,0.6859492605566923
2014-01-02,18.966666666666665,-0.42323950591735354,0.6859492605566923
2014-01-03,19.7,-0.43338530297855116,0.7071613817688135
2014-01-04,20.366666666666667,-0.42462929418700607,0.7023994770069087
2014-01-05,20.6,-0.4449522641635995,0.7125955554382812
2014-01-06,20.7,-0.4359108087755304,0.7078336506763765
2014-01-07,23.0,-0.4205778688485233,0.7003219135871747
2014-01-08,23.3,-0.4266862887436954,0.7033219135871747
2014-01-09,23.3,-0.46799923124857823,0.7266552469205081
2014-01-10,24.633333333333333,-0.48883709197412234,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044778653827012,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119748733770398,0.7502479505132116
2014-01-13,24.566666666666666,-0.497545251332874,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075226014566919,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247793959810575,0.7562253487188707
2014-01-16,23.1,-0.5137155504678977,0.74980930861862
2014-01-17,22.2,-0.5208946511421939,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337059350364814,0.7595029224982804
2014-01-19,19.8,-0.5463987533801209,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553141538447312,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481695774572035,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725005242985046,0.7801091735457079
2014-01-23,18.1,-0.5680515181825557,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795707024654037,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928769235475007,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753930305934425,0.7854954169319514
2014-01-27,15.9,-0.5575919666633908,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679095242232919,0.7825995904091224
2014-01-29,17.9,-0.5611419960099647,0.780106712916245
2014-01-30,17.966666666666665,-0.5662028852783276,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521806020754921,0.7763368716464037
2014-02-01,17.6,-0.5288618424751708,0.7652257605352927
2014-02-02,16.933333333333334,-0.551378345682782,0.7773469726565048
2014-02-03,16.3,-0.5278486939690323,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320989419208484,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193762506895446,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157175247196365,0.758551520203223
2014-02-07,13.2,-0.5038775857611505,0.7527737424254453
2014-02-08,13.266666666666667,-0.4768242203517763,0.7388848535365562
2014-02-09,11.966666666666667,-0.4678490066298299,0.7340700387217416
2014-02-10,11.266666666666667,-0.4573598326398003,0.7299674746191775
2014-02-11,11.4,-0.47783762422565634,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044639885715602,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016666027245335,0.7536543433060461
2014-02-14,11.666666666666666,-0.49995682091665167,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263606743707395,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241191500452628,0.7665783199142332
2014-02-17,10.9,-0.5075681630797655,0.7582449865808999
2014-02-18,10.733333333333333,-0.48694910566284955,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484375608006524,0.7263495617442985
2014-02-20,9.4,-0.46275126119188187,0.7032726386673755
2014-02-21,9.233333333333333,-0.4716554810245671,0.7074393053340422
2014-02-22,9.0,-0.45380747071856203,0.698180046074783
2014-02-23,8.9,-0.45423235845520044,0.698180046074783
2014-02-24,8.466666666666667,-0.4637734311871267,0.7029419508366878
2014-02-25,8.733333333333333,-0.4894060263601629,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382038278856,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405663845188532,0.741950456950457
2014-02-28,5.866666666666666,-0.5394005485731588,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066057809074,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636237972738509,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467072597406472,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164740332370026,0.7273039508384336
2014-03-05,7.7,-0.5446803404296462,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576018096488661,0.74864094717543
2014-03-07,8.8,-0.5648423850645022,0.751908921031639
2014-03-08,9.166666666666666,-0.5742255917271799,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900396435870885,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144191663544204,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169462418351045,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254774562091875,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124595220993678,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114004615004027,0.7733730411019298
2014-03-15,10.8,-0.6202884529256818,0.777702045430934
2014-03-16,10.533333333333333,-0.6223926580395519,0.777702045430934
2014-03-17,10.833333333333334,-0.6064696929302037,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764237568993,0.7682576009864897
2014-03-19,11.666666666666666,-0.6078437428122976,0.7699242676531562
2014-03-20,12.5,-0.6305846455540477,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292019394096479,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197764996412806,0.8078657881209925
2014-03-23,14.133333333333333,-0.6114489553262868,0.8036991214543259
2014-03-24,14.1,-0.6432540543764909,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159165644094978,0.8055509733061776
2014-03-26,15.0,-0.6041168904476273,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966090915591606,0.7937664615216659
2014-03-28,16.1,-0.5836703588071184,0.7867897173356194
2014-03-29,16.566666666666666,-0.5738380477580146,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776656020592263,0.7840850389730464
2014-03-31,17.5,-0.5874086074795734,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663574576522629,0.777376575023203
2014-04-02,19.633333333333333,-0.5899218134164494,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070368706565371,0.7986641361692547
2014-04-04,19.733333333333334,-0.59493869647308,0.7927117552168739
2014-04-05,18.9,-0.5985605535323876,0.793993806498925
2014-04-06,18.4,-0.5804575594386796,0.7851702770871605
2014-04-07,18.0,-0.5515444583340902,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104276640525545,0.7477685676854511
2014-04-09,17.8,-0.5057276983205893,0.7454537528706363
2014-04-10,17.033333333333335,-0.4771276932059169,0.7278292317978393
2014-04-11,16.7,-0.4472287392438117,0.7106996021682097
2014-04-12,16.3,-0.44118012701071907,0.7081933365040493
2014-04-13,16.533333333333335,-0.43756929446853804,0.705971114281827
2014-04-14,16.566666666666666,-0.43737633826787026,0.7065663523770651
2014-04-15,17.433333333333334,-0.41914133093470346,0.6966898091671886
2014-04-16,18.6,-0.4175470623036983,0.6958032843444936
2014-04-17,18.766666666666666,-0.4202327819990545,0.6974699510111603
2014-04-18,22.066666666666666,-0.4233762898581736,0.6999349370055581
2014-04-19,23.3,-0.4254636182908823,0.7009671950700741
2014-04-20,23.6,-0.4361513101231284,0.706105039681603
2014-04-21,24.4,-0.4715903358165979,0.7246235582001215
2014-04-22,23.866666666666667,-0.46375174876761704,0.7204568915334548
2014-04-23,24.1,-0.4376418824663984,0.7079568915334548
2014-04-24,24.266666666666666,-0.45756903127768955,0.7184238802613131
2014-04-25,24.266666666666666,-0.44036099657446376,0.709332971170404
2014-04-26,24.333333333333332,-0.4392276669951393,0.7089962708337036
2014-04-27,23.433333333333334,-0.44065294912959,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135468562874625,0.7091277769245121
2014-04-29,22.133333333333333,-0.41469741119796516,0.6937768997315297
2014-04-30,21.433333333333334,-0.4209154566963507,0.6968072027618326
2014-05-01,21.5,-0.4499220003469054,0.7130474697251252
2014-05-02,20.633333333333333,-0.4504861311759152,0.7132105258630241
2014-05-03,20.333333333333332,-0.43094200017066336,0.6872845999370981
2014-05-04,19.366666666666667,-0.4459242269060484,0.6956179332704315
2014-05-05,19.833333333333332,-0.42781229317136654,0.6867290443815427
2014-05-06,19.933333333333334,-0.43429320057181564,0.6900623777148759
2014-05-07,20.4,-0.44025078299213577,0.6932912476104125
2014-05-08,20.9,-0.4670498754879227,0.7081463200741805
2014-05-09,21.133333333333333,-0.4615459226499822,0.705066609929253
2014-05-10,21.833333333333332,-0.47910634128080587,0.7174122889415988
2014-05-11,22.166666666666668,-0.4993107668839572,0.7289863630156729
2014-05-12,22.5,-0.5109682519910371,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096325078196055,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008602970427997,0.7284233802468076
2014-05-15,21.6,-0.4924914395472209,0.724966590123351
2014-05-16,20.366666666666667,-0.4665440676779984,0.710853114946046
2014-05-17,19.9,-0.44780003016241116,0.6991864482793794
2014-05-18,16.1,-0.4438885213230737,0.6967214622849816
2014-05-19,14.433333333333334,-0.4322648894032761,0.6899114264426877
2014-05-20,13.766666666666667,-0.42076746532159864,0.6845542835855447
2014-05-21,13.9,-0.409600229301431,0.6782579872892485
2014-05-22,13.633333333333333,-0.39254515095390696,0.6532579872892483
2014-05-23,13.366666666666667,-0.38642743948934294,0.6324246539559151
2014-05-24,12.6,-0.36147940644676696,0.6034391467095384
2014-05-25,12.366666666666667,-0.39049805206747423,0.6185906618610535
2014-05-26,12.533333333333333,-0.4050809993704226,0.6274921770125685
2014-05-27,12.766666666666667,-0.40786422865343924,0.629394350925612
2014-05-28,12.533333333333333,-0.38369144007885725,0.6008229223541834
2014-05-29,12.4,-0.4136336905789799,0.6174895890208502
2014-05-30,12.6,-0.4118650286144726,0.6174895890208502
2014-05-31,11.766666666666667,-0.4061622727338604,0.6140845710997032
2014-06-01,11.3,-0.407116192102905,0.6150342387160375
2014-06-02,11.566666666666666,-0.4175867468322077,0.6358675720493708
2014-06-03,11.733333333333333,-0.40868423481451105,0.6303120164938153
2014-06-04,11.7,-0.42061705890770906,0.6368199530017518
2014-06-05,11.533333333333333,-0.41394977871056554,0.6168199530017519
2014-06-06,10.7,-0.41771537712836565,0.6174372369523692
2014-06-07,10.0,-0.37422270299185834,0.5942488311552676
2014-06-08,9.566666666666666,-0.36889809598411294,0.5914952079668618
2014-06-09,8.8,-0.33967770415577614,0.5763717511767384
2014-06-10,8.433333333333334,-0.33064606877484953,0.5713452961502834
2014-06-11,8.1,-0.33807865342722926,0.5752668647777344
2014-06-12,7.866666666666666,-0.2985370467318663,0.5532971678080375
2014-06-13,8.0,-0.29900084203255234,0.5537300682409378
2014-06-14,7.833333333333333,-0.2922847269552157,0.5337300682409378
2014-06-15,7.966666666666667,-0.3024266124061238,0.5403967349076044
2014-06-16,7.8,-0.27559004296443435,0.5237300682409378
2014-06-17,7.7,-0.25454467624010224,0.5137300682409378
2014-06-18,7.5,-0.24295476184535272,0.5081745126853823
2014-06-19,7.266666666666667,-0.26808968366432434,0.5206745126853822
2014-06-20,6.233333333333333,-0.2727542647567438,0.5232671052779748
2014-06-21,6.266666666666667,-0.3060286630041447,0.5566004386113083
2014-06-22,6.266666666666667,-0.3060286630041447,0.5566004386113083
2014-06-23,6.3,-0.33837747661740053,0.5899337719446416
2014-06-24,6.266666666666667,-0.33832217923605246,0.5899337719446416
2014-06-25,5.766666666666667,-0.350846084175545,0.5961837719446416
2014-06-26,5.2,-0.335715139171994,0.5894204869204869
2014-06-27,5.3,-0.3281721495206319,0.6005315980315981
2014-06-28,5.166666666666667,-0.30993805603336916,0.575531598031598
2014-06-29,5.033333333333333,-0.27124756129922567,0.5533093758093758
2014-06-30,5.0,-0.279489602767846,0.5588649313649314
2014-07-01,5.133333333333334,-0.28072906690879124,0.5587141018023372
2014-07-02,4.966666666666667,-0.30355721720102885,0.5712141018023371
2014-07-03,4.666666666666667,-0.2694848622684028,0.5545474351356705
2014-07-04,4.666666666666667,-0.24344337086777493,0.5402617208499562
2014-07-05,5.1,-0.2563717769596117,0.5633386439268793
2014-07-06,5.3,-0.26938612034053977,0.5716719772602126
2014-07-07,5.433333333333334,-0.3218364388094813,0.5994497550379904
2014-07-08,6.066666666666666,-0.3128351524302591,0.5945072263023582
2014-07-09,6.066666666666666,-0.3311006719697743,0.6028405596356915
2014-07-10,6.133333333333334,-0.3219720177143362,0.5986077554028871
2014-07-11,6.2,-0.30872713944622043,0.5912003479954798
2014-07-12,6.5,-0.33674947575652153,0.6085080403031722
2014-07-13,6.633333333333334,-0.3331373828545595,0.60648783828297
2014-07-14,6.9,-0.3509611651694164,0.6314878382829701
2014-07-15,6.733333333333333,-0.38350860263605796,0.6481545049496368
2014-07-16,6.766666666666667,-0.43976095205247284,0.6814878382829701
2014-07-17,7.166666666666667,-0.46826393717796916,0.6957735525686845
2014-07-18,7.766666666666667,-0.47924553641946427,0.7013291081242399
2014-07-19,7.933333333333334,-0.47707069671092406,0.70132910812424
2014-07-20,7.633333333333334,-0.45755976571357004,0.6754031821983141
2014-07-21,7.733333333333333,-0.4251798235745803,0.6587365155316474
2014-07-22,7.733333333333333,-0.4251798235745803,0.6587365155316474
2014-07-23,8.566666666666666,-0.4206082607983816,0.6561724129675447
2014-07-24,8.5,-0.35857857985754166,0.6228390796342114
2014-07-25,8.766666666666667,-0.3457129064656343,0.615431672226804
2014-07-26,8.7,-0.35135294680367374,0.6182094500045818
2014-07-27,9.4,-0.3855450765249179,0.6376538944490263
2014-07-28,9.633333333333333,-0.4057163407646378,0.6662253230204549
2014-07-29,9.766666666666667,-0.42955442834987506,0.6789237357188675
2014-07-30,9.8,-0.4017244760436575,0.6622570690522008
2014-07-31,9.3,-0.3862408127979141,0.6534335396404362
2014-08-01,9.633333333333333,-0.35272760686006394,0.6354848216917183
2014-08-02,9.6,-0.3305184638837269,0.6243737105806072
2014-08-03,9.533333333333333,-0.3476795894906876,0.6327070439139405
2014-08-04,9.233333333333333,-0.3504219523154577,0.6346301208370174
2014-08-05,9.133333333333333,-0.35311693838068653,0.636296787503684
2014-08-06,9.3,-0.33045985313297244,0.6236705248774215
2014-08-07,8.733333333333333,-0.3511271943702964,0.6358352758352759
2014-08-08,8.7,-0.36265896824214205,0.6413908313908313
2014-08-09,8.633333333333333,-0.3613395325460195,0.6408617308617309
2014-08-10,8.466666666666667,-0.35881027495489554,0.6399358049358049
2014-08-11,8.033333333333333,-0.34325648676366266,0.6142947792947793
2014-08-12,7.666666666666667,-0.33248270943109187,0.6087392237392238
2014-08-13,7.4,-0.314658927116235,0.5837392237392238
2014-08-14,7.1,-0.28218629787817695,0.5504058904058905
2014-08-15,7.033333333333333,-0.2498858762826036,0.5170725570725571
2014-08-16,6.8,-0.21804097921108306,0.5004058904058903
2014-08-17,6.033333333333333,-0.23866538361167014,0.5115170015170015
2014-08-18,6.266666666666667,-0.2305456326208433,0.5063887963887964
2014-08-19,6.3,-0.26272658962030415,0.5397221297221297
2014-08-20,6.166666666666667,-0.261832133511893,0.523055463055463
2014-08-21,6.233333333333333,-0.2650520489416441,0.5397221297221297
2014-08-22,5.4,-0.27059580122373783,0.5422862322862323
2014-08-23,5.366666666666666,-0.29965279733083927,0.5422862322862323
2014-08-24,5.133333333333334,-0.3120350720865644,0.5496936396936397
2014-08-25,5.166666666666667,-0.3066530366125819,0.5446936396936397
2014-08-26,5.066666666666666,-0.2849987711676788,0.5331857031857032
2014-08-27,5.166666666666667,-0.2838393670204398,0.5312809412809413
2014-08-28,5.766666666666667,-0.278661661414615,0.5301380841380842
2014-08-29,5.7,-0.2607362466404621,0.5218047508047507
2014-08-30,5.666666666666667,-0.22559390041726662,0.5051380841380841
2014-08-31,5.6,-0.22997194652305827,0.507935286935287
2014-09-01,5.6,-0.2631970616633374,0.5246019536019536
2014-09-02,5.6,-0.26807261017839235,0.5273797313797314
2014-09-03,5.7,-0.25893275341130556,0.5214273504273504
2014-09-04,5.566666666666666,-0.2591186674509174,0.528094017094017
2014-09-05,5.3,-0.27137824495161716,0.5351647241647242
2014-09-06,5.0,-0.2569012532584384,0.5268313908313909
2014-09-07,5.466666666666667,-0.24913919203339494,0.5242170117464234
2014-09-08,5.266666666666667,-0.2853213438391818,0.5432646307940426
2014-09-09,5.2,-0.2725550029675298,0.5349312974607092
2014-09-10,5.233333333333333,-0.24076727171740267,0.5349312974607092
2014-09-11,5.1,-0.2386015026768181,0.5182646307940426
2014-09-12,5.1,-0.2386015026768181,0.5182646307940426
2014-09-13,5.3,-0.2608956415454679,0.5460424085718203
2014-09-14,5.333333333333333,-0.29422016332548195,0.5793757419051537
2014-09-15,5.366666666666666,-0.30542709118554895,0.5859233609527728
2014-09-16,5.333333333333333,-0.27220640268355517,0.5525900276194394
2014-09-17,5.033333333333333,-0.23219121512968474,0.5327182327476445
2014-09-18,5.066666666666666,-0.23275942024786409,0.5327182327476445
2014-09-19,5.2,-0.23541495072046056,0.5493848994143112
2014-09-20,5.2,-0.23318497207958633,0.5493848994143112
2014-09-21,5.233333333333333,-0.2040171699444367,0.5327182327476445
2014-09-22,5.233333333333333,-0.2040171699444367,0.5327182327476445
2014-09-23,5.3,-0.18786249773898855,0.5243848994143112
2014-09-24,5.233333333333333,-0.21183065073886648,0.5377182327476445
2014-09-25,4.633333333333334,-0.19731814484803537,0.5297817248111366
2014-09-26,4.3,-0.17830628475555438,0.50311505814447
2014-09-27,3.533333333333333,-0.16898410551755289,0.49711505814446993
2014-09-28,3.4,-0.1843412233691281,0.48878172481113663
2014-09-29,4.466666666666667,-0.2119112099027651,0.5029231389525507
2014-09-30,4.766666666666667,-0.23694821681918693,0.5164079874373992
2014-10-01,5.166666666666667,-0.2503950006967413,0.5235508445802564
2014-10-02,4.833333333333333,-0.227377640426718,0.5124397334691453
2014-10-03,4.8,-0.21387987381086548,0.5045032255326373
2014-10-04,4.8,-0.16901277349259258,0.471169892199304
2014-10-05,5.166666666666667,-0.1817301545650154,0.4775190985485104
2014-10-06,5.233333333333333,-0.19062640317053162,0.4819635429929548
2014-10-07,4.8,-0.2032560566839632,0.4873556998556999
2014-10-08,4.9,-0.18791965542009043,0.47902236652236657
2014-10-09,5.033333333333333,-0.21688601206842956,0.49568903318903323
2014-10-10,5.133333333333334,-0.2501499457270294,0.5123556998556998
2014-10-11,5.366666666666666,-0.26643242128935213,0.5361652236652237
2014-10-12,5.366666666666666,-0.2664324212893521,0.5361652236652237
2014-10-13,5.9,-0.26500303814873033,0.5356601731601731
2014-10-14,6.466666666666667,-0.2501996795673993,0.5282527657527658
2014-10-15,7.1,-0.26580599594879784,0.5358144941478274
2014-10-16,7.933333333333334,-0.2778851563212141,0.5584811608144942
2014-10-17,8.266666666666667,-0.29033499603240337,0.564433541766875
2014-10-18,8.2,-0.25758583391476314,0.5311002084335418
2014-10-19,8.533333333333333,-0.287062931860317,0.5477668751002085
2014-10-20,8.9,-0.30491696332225277,0.5567412340745673
2014-10-21,8.966666666666667,-0.3018586445284791,0.5567412340745673
2014-10-22,9.333333333333334,-0.3335086251096471,0.5900745674079008
2014-10-23,9.333333333333334,-0.33323679564362213,0.5900745674079008
2014-10-24,9.333333333333334,-0.2891230026678785,0.5678523451856786
2014-10-25,9.433333333333334,-0.3318447765174718,0.5900745674079009
2014-10-26,9.666666666666666,-0.31996392203572926,0.5995983769317104
2014-10-27,9.633333333333333,-0.35114776485367155,0.616265043598377
2014-10-28,9.7,-0.38393431597156863,0.6495983769317103
2014-10-29,8.933333333333334,-0.39560933091294787,0.6554569627902961
2014-10-30,8.766666666666667,-0.3808700983860627,0.6482347405680738
2014-10-31,8.833333333333334,-0.38045170732509165,0.6473418834252167
2014-11-01,9.433333333333334,-0.3867288293259449,0.6506752167585501
2014-11-02,10.433333333333334,-0.39131950858957193,0.6543789204622538
2014-11-03,11.166666666666666,-0.4288112672540211,0.6775673262593552
2014-11-04,11.1,-0.4150225637206289,0.6712181199101489
2014-11-05,11.233333333333333,-0.4062376523971522,0.6667736754657044
2014-11-06,11.833333333333334,-0.39504130283593775,0.6629857966778256
2014-11-07,12.3,-0.39925240895968545,0.6657635744556034
2014-11-08,13.1,-0.39168518584789697,0.66243024112227
2014-11-09,13.933333333333334,-0.4084237648333743,0.6722003560647989
2014-11-10,14.033333333333333,-0.41792931949807693,0.6783908322552751
2014-11-11,14.366666666666667,-0.43110319709493206,0.7017241655886084
2014-11-12,14.033333333333333,-0.41467724959613855,0.6938958827603254
2014-11-13,13.966666666666667,-0.4073030466807747,0.6908866235010662
2014-11-14,13.3,-0.3799884972905941,0.6767772760583856
2014-11-15,12.933333333333334,-0.37720435443876454,0.6755391808202903
2014-11-16,12.7,-0.3964573270983751,0.6850629903440999
2014-11-17,12.933333333333334,-0.41166488596869066,0.7088725141536237
2014-11-18,12.9,-0.4025620121097393,0.7037443090254185
2014-11-19,12.6,-0.4160131353091411,0.7114366167177262
2014-11-20,12.7,-0.4138814487721023,0.7090556643367738
2014-11-21,12.8,-0.39743462014926373,0.6995318548129643
2014-11-22,12.833333333333334,-0.3865736217174221,0.6945318548129643
2014-11-23,12.933333333333334,-0.4093389919274339,0.7056429659240755
